key,te,ta
1,8592000000,8592000000.0
2,8143000000,8143000000.0
2,8858000000,8858000000.0
2,10533000000,10533000000.0
1,8692000000,8692000000.0
1,10787000000,10787000000.0
1,7756000000,7756000000.0
1,7925000000,7925000000.0
1,8419000000,8419000000.0
1,9360000000,9360000000.0
2,9436000000,9436000000.0
2,11042000000,11042000000.0
2,8523000000,8523000000.0
1,10835000000,10835000000.0
1,9261000000,9261000000.0
1,9946000000,9946000000.0
1,9163000000,9163000000.0
1,10414000000,10414000000.0
1,11222000000,11222000000.0
1,9015000000,9015000000.0
1,10130000000,10130000000.0
2,10744000000,10744000000.0
1,11120000000,11120000000.0
2,7754000000,7754000000.0
2,10406000000,10406000000.0
2,11068000000,11068000000.0
1,7689000000,7689000000.0
1,7906000000,7906000000.0
1,8566000000,8566000000.0
2,9478000000,9478000000.0
1,7692000000,7692000000.0
1,10039000000,10039000000.0
1,11185000000,11185000000.0
1,8057000000,8057000000.0
2,9307000000,9307000000.0
1,8243000000,8243000000.0
1,9955000000,9955000000.0
1,8698000000,8698000000.0
1,9569000000,9569000000.0
2,8021000000,8021000000.0
2,9036000000,9036000000.0
2,9588000000,9588000000.0
2,10492000000,10492000000.0
1,8045000000,8045000000.0
1,9456000000,9456000000.0
1,10459000000,10459000000.0
1,7685000000,7685000000.0
1,8697000000,8697000000.0
1,10620000000,10620000000.0
2,8947000000,8947000000.0
1,10500000000,10500000000.0
2,7222000000,7222000000.0
2,10940000000,10940000000.0
1,9061000000,9061000000.0
2,8492000000,8492000000.0
2,9239000000,9239000000.0
2,11006000000,11006000000.0
1,11073000000,11073000000.0
1,9913000000,9913000000.0
2,8116000000,8116000000.0
2,9393000000,9393000000.0
2,10861000000,10861005000.0
1,8164000000,8164005000.0
1,9127000000,9127005000.0
1,7874000000,7874005000.0
1,9466000000,9466005000.0
1,10256000000,10256000000.0
1,10748000000,10748000000.0
1,8284000000,8284000000.0
1,9044000000,9044000000.0
1,10233000000,10233000000.0
1,9084000000,9084000000.0
1,7884000000,7884000000.0
1,9332000000,9332000000.0
2,10796000000,10796000000.0
1,8041000000,8041000000.0
1,9375000000,9375000000.0
2,8421000000,8421000000.0
1,10124000000,10124000000.0
1,9023000000,9023000000.0
2,8477000000,8477000000.0
2,9952000000,9952000000.0
2,11098000000,11098000000.0
2,7914000000,7914000000.0
2,8969000000,8969000000.0
2,11044000000,11044000000.0
1,8770000000,8770000000.0
2,9664000000,9664000000.0
2,10287000000,10287000000.0
2,7702000000,7702000000.0
2,8185000000,8185000000.0
1,8073000000,8073000000.0
2,10165000000,10165000000.0
2,8237000000,8237000000.0
1,8397000000,8397000000.0
1,9390000000,9390000000.0
1,9616000000,9616000000.0
1,8167000000,8167000000.0
1,9147000000,9147000000.0
1,9902000000,9902000000.0
2,8243000000,8243000000.0
1,8701000000,8701000000.0
1,10463000000,10463000000.0
1,9523000000,9523000000.0
1,10691000000,10691000000.0
1,8621000000,8621000000.0
2,9334000000,9334000000.0
2,11046000000,11046000000.0
1,10200000000,10200000000.0
1,7696000000,7696000000.0
1,8557000000,8557000000.0
1,9120000000,9120000000.0
2,10637000000,10637000000.0
1,9854000000,9854000000.0
2,7468000000,7468000000.0
2,10187000000,10187000000.0
1,7623000000,7623000000.0
1,8788000000,8788000000.0
1,8562000000,8562000000.0
1,8047000000,8047000000.0
2,9318000000,9318000000.0
1,9206000000,9206000000.0
1,8029000000,8029000000.0
1,10155000000,10155000000.0
2,7770000000,7770000000.0
1,7912000000,7912000000.0
1,9421000000,9421000000.0
1,11151000000,11151000000.0
1,8222000000,8222000000.0
2,7913000000,7913000000.0
1,9026000000,9026000000.0
1,10915000000,10915000000.0
2,8434000000,8434000000.0
2,9668000000,9668005000.0
2,10137000000,10137005000.0
1,8021000000,8021005000.0
1,9788000000,9788005000.0
1,8354000000,8354005000.0
1,8956000000,8956000000.0
1,10380000000,10380000000.0
1,8959000000,8959000000.0
2,9918000000,9918000000.0
1,8296000000,8296000000.0
1,9082000000,9082000000.0
1,10281000000,10281000000.0
1,7484000000,7484000000.0
1,8097000000,8097000000.0
1,8731000000,8731000000.0
1,9538000000,9538000000.0
1,10213000000,10213000000.0
1,10767000000,10767000000.0
1,7753000000,7753000000.0
1,8715000000,8715000000.0
2,10188000000,10188000000.0
1,7888000000,7888000000.0
1,9692000000,9692000000.0
1,10569000000,10569000000.0
1,8994000000,8994000000.0
2,9888000000,9888000000.0
2,10937000000,10937000000.0
1,8738000000,8738000000.0
1,10599000000,10599000000.0
2,8236000000,8236005000.0
2,9022000000,9022005000.0
1,8127000000,8127005000.0
1,7849000000,7849005000.0
1,8964000000,8964005000.0
1,10070000000,10070000000.0
1,10944000000,10944000000.0
2,7943000000,7943000000.0
1,9912000000,9912000000.0
2,8554000000,8554000000.0
2,9159000000,9159000000.0
2,9125000000,9125000000.0
2,9000000000,9000000000.0
2,9914000000,9914000000.0
2,10667000000,10667005000.0
2,7640000000,7640005000.0
2,9469000000,9469005000.0
2,7412000000,7412005000.0
2,10010000000,10010005000.0
2,9215000000,9215005000.0
2,7360000000,7360005000.0
2,9947000000,9947005000.0
1,7978000000,7978005000.0
1,8277000000,8277000000.0
1,8020000000,8020000000.0
1,9806000000,9806000000.0
2,10250000000,10250000000.0
1,8364000000,8364005000.0
1,7927000000,7927005000.0
2,7921000000,7921005000.0
2,9695000000,9695005000.0
1,10645000000,10645005000.0
1,8974000000,8974000000.0
1,10337000000,10337000000.0
1,9468000000,9468000000.0
1,8958000000,8958000000.0
1,10609000000,10609000000.0
1,7435000000,7435000000.0
2,8078000000,8078000000.0
2,9284000000,9284000000.0
1,8305000000,8305000000.0
1,9927000000,9927005000.0
1,11043000000,11043005000.0
2,9897000000,9897005000.0
1,9506000000,9506005000.0
1,10528000000,10528005000.0
1,9633000000,9633000000.0
2,9083000000,9083000000.0
1,7856000000,7856000000.0
1,8727000000,8727000000.0
1,10240000000,10240000000.0
2,9492000000,9492005000.0
1,8065000000,8065005000.0
1,9377000000,9377005000.0
1,10636000000,10636005000.0
1,7997000000,7997005000.0
2,9490000000,9490000000.0
2,10519000000,10519000000.0
1,9568000000,9568000000.0
2,7372000000,7372000000.0
2,8164000000,8164000000.0
2,8543000000,8543000000.0
2,7751000000,7751000000.0
2,9043000000,9043000000.0
2,9389000000,9389000000.0
1,8044000000,8044005000.0
1,10407000000,10407005000.0
1,8925000000,8925005000.0
1,9689000000,9689005000.0
2,8174000000,8174000000.0
2,9131000000,9131000000.0
2,8533000000,8533000000.0
1,8346000000,8346000000.0
1,8941000000,8941000000.0
2,10003000000,10003000000.0
2,7729000000,7729000000.0
2,10179000000,10179000000.0
2,10660000000,10660000000.0
2,8863000000,8863000000.0
2,10993000000,10993000000.0
1,7824000000,7824000000.0
1,8050000000,8050000000.0
1,9485000000,9485000000.0
1,11028000000,11028000000.0
1,9059000000,9059000000.0
1,10014000000,10014000000.0
2,8202000000,8202000000.0
2,10819000000,10819000000.0
1,8274000000,8274000000.0
2,10490000000,10490000000.0
2,10566000000,10566000000.0
2,10602000000,10602000000.0
2,8020000000,8020000000.0
1,8185000000,8185000000.0
1,9131000000,9131000000.0
1,9748000000,9748000000.0
1,10720000000,10720000000.0
1,8752000000,8752000000.0
1,10643000000,10643000000.0
1,7659000000,7659000000.0
1,10730000000,10730000000.0
2,7266000000,7266005000.0
2,9840000000,9840005000.0
1,7945000000,7945005000.0
2,8942000000,8942005000.0
2,10159000000,10159005000.0
1,9976000000,9976010000.0
2,8596000000,8596010000.0
1,9375000000,9375010000.0
1,10543000000,10543010000.0
1,9083000000,9083010000.0
1,9437000000,9437005000.0
1,10649000000,10649005000.0
2,7633000000,7633005000.0
2,9288000000,9288005000.0
2,10462000000,10462005000.0
2,7975000000,7975005000.0
2,8947000000,8947005000.0
2,9837000000,9837005000.0
1,8478000000,8478005000.0
1,9933000000,9933005000.0
2,7676000000,7676005000.0
1,8351000000,8351005000.0
2,8176000000,8176005000.0
2,9784000000,9784005000.0
2,7647000000,7647000000.0
2,9059000000,9059000000.0
2,7432000000,7432000000.0
1,9874000000,9874000000.0
2,7949000000,7949000000.0
1,9947000000,9947000000.0
1,10340000000,10340000000.0
2,9033000000,9033000000.0
2,7429000000,7429000000.0
1,7945000000,7945000000.0
2,9426000000,9426000000.0
2,10267000000,10267000000.0
1,8091000000,8091000000.0
1,8756000000,8756000000.0
1,9963000000,9963000000.0
1,10975000000,10975000000.0
1,8312000000,8312000000.0
1,9532000000,9532000000.0
1,10218000000,10218000000.0
2,9179000000,9179200000.0
1,8166000000,8166200000.0
1,8357000000,8357200000.0
1,9088000000,9088200000.0
1,8295000000,8295000000.0
2,7699000000,7699000000.0
2,10691000000,10691000000.0
2,8727000000,8727000000.0
2,10405000000,10405000000.0
2,10253000000,10253000000.0
2,8372000000,8372000000.0
2,9058000000,9058000000.0
1,7960000000,7960000000.0
1,8715000000,8715000000.0
2,9441000000,9441005000.0
1,9608000000,9608005000.0
1,9049000000,9049005000.0
1,8062000000,8062005000.0
1,8796000000,8796000000.0
1,8112000000,8112000000.0
2,7659000000,7659000000.0
2,10408000000,10408000000.0
1,7604000000,7604000000.0
1,10444000000,10444000000.0
1,11206000000,11206000000.0
2,9009000000,9009000000.0
2,9235000000,9235000000.0
2,9970000000,9970000000.0
1,8514000000,8514000000.0
1,9637000000,9637000000.0
2,7602000000,7602000000.0
1,10318000000,10318000000.0
2,8698000000,8698000000.0
2,8571000000,8571000000.0
2,9546000000,9546000000.0
2,10176000000,10176000000.0
2,7575000000,7575000000.0
2,9679000000,9679005000.0
2,11181000000,11181005000.0
1,8343000000,8343005000.0
1,10430000000,10430005000.0
1,8126000000,8126005000.0
1,9074000000,9074000000.0
1,8648000000,8648000000.0
1,7729000000,7729000000.0
1,7994000000,7994000000.0
1,8998000000,8998000000.0
1,7950000000,7950000000.0
1,8848000000,8848000000.0
1,11031000000,11031000000.0
1,9039000000,9039000000.0
1,10309000000,10309000000.0
1,7720000000,7720000000.0
1,9658000000,9658000000.0
1,10076000000,10076000000.0
1,9246000000,9246000000.0
1,8132000000,8132005000.0
1,10632000000,10632005000.0
1,8029000000,8029005000.0
1,9410000000,9410005000.0
1,10445000000,10445005000.0
1,8679000000,8679005000.0
1,9488000000,9488005000.0
1,11138000000,11138005000.0
1,8800000000,8800005000.0
1,7450000000,7450000000.0
1,8257000000,8257000000.0
2,7183000000,7183000000.0
2,9534000000,9534000000.0
1,10605000000,10605000000.0
2,9587000000,9587000000.0
2,10981000000,10981000000.0
1,8432000000,8432000000.0
1,9427000000,9427000000.0
2,10636000000,10636000000.0
1,7700000000,7700005000.0
2,9910000000,9910005000.0
1,10599000000,10599005000.0
1,7943000000,7943005000.0
1,8626000000,8626005000.0
2,7613000000,7613000000.0
1,9083000000,9083000000.0
1,10230000000,10230000000.0
1,8317000000,8317000000.0
1,9056000000,9056005000.0
2,7790000000,7790005000.0
2,8412000000,8412005000.0
2,9528000000,9528005000.0
1,8293000000,8293005000.0
1,10750000000,10750000000.0
2,8175000000,8175000000.0
2,9529000000,9529000000.0
1,9579000000,9579000000.0
1,8042000000,8042000000.0
1,10275000000,10275000000.0
1,8243000000,8243000000.0
1,10577000000,10577000000.0
1,7757000000,7757000000.0
1,8476000000,8476000000.0
1,9195000000,9195000000.0
1,8066000000,8066000000.0
1,9472000000,9472000000.0
2,7772000000,7772000000.0
1,8169000000,8169000000.0
1,9145000000,9145000000.0
1,10512000000,10512000000.0
1,10515000000,10515000000.0
2,8310000000,8310000000.0
1,7627000000,7627000000.0
1,8656000000,8656000000.0
1,9339000000,9339000000.0
1,8711000000,8711000000.0
1,10849000000,10849000000.0
1,8585000000,8585000000.0
2,8551000000,8551000000.0
1,8783000000,8783000000.0
1,7626000000,7626000000.0
1,8413000000,8413000000.0
1,7654000000,7654000000.0
1,8420000000,8420000000.0
1,11023000000,11023000000.0
1,8058000000,8058000000.0
1,7903000000,7903000000.0
2,8061000000,8061000000.0
2,10138000000,10138000000.0
1,9068000000,9068000000.0
1,10143000000,10143000000.0
1,10612000000,10612000000.0
1,8768000000,8768000000.0
1,10175000000,10175000000.0
1,11184000000,11184000000.0
1,7504000000,7504005000.0
1,9023000000,9023005000.0
1,10294000000,10294005000.0
1,8614000000,8614005000.0
1,11036000000,11036005000.0
2,7462000000,7462000000.0
2,9033000000,9033000000.0
2,10088000000,10088000000.0
2,10589000000,10589000000.0
1,8605000000,8605000000.0
2,7237000000,7237005000.0
2,9851000000,9851005000.0
2,10594000000,10594005000.0
1,8302000000,8302005000.0
1,9369000000,9369005000.0
1,8076000000,8076000000.0
1,9550000000,9550000000.0
1,7832000000,7832000000.0
1,8490000000,8490000000.0
1,8611000000,8611000000.0
1,10281000000,10281000000.0
2,8023000000,8023000000.0
2,9141000000,9141000000.0
2,10716000000,10716000000.0
1,8346000000,8346000000.0
1,9542000000,9542000000.0
1,10876000000,10876000000.0
1,7764000000,7764000000.0
2,8751000000,8751000000.0
2,8111000000,8111005000.0
1,7635000000,7635005000.0
2,8256000000,8256005000.0
2,9006000000,9006005000.0
1,8057000000,8057005000.0
1,10126000000,10126000000.0
2,8593000000,8593000000.0
2,10265000000,10265000000.0
1,7633000000,7633000000.0
1,8822000000,8822000000.0
1,10796000000,10796000000.0
1,7999000000,7999000000.0
1,9265000000,9265000000.0
2,8843000000,8843000000.0
1,8185000000,8185000000.0
2,7809000000,7809000000.0
1,10320000000,10320000000.0
1,7409000000,7409000000.0
1,10826000000,10826000000.0
1,8075000000,8075000000.0
1,7613000000,7613000000.0
1,8749000000,8749000000.0
1,10654000000,10654000000.0
1,7842000000,7842000000.0
1,8327000000,8327000000.0
1,9051000000,9051000000.0
1,7807000000,7807000000.0
1,9440000000,9440000000.0
1,11156000000,11156000000.0
1,8011000000,8011000000.0
1,9709000000,9709000000.0
1,8757000000,8757000000.0
1,10425000000,10425000000.0
1,7750000000,7750000000.0
1,8225000000,8225000000.0
1,8085000000,8085000000.0
1,8532000000,8532000000.0
1,9825000000,9825000000.0
1,10551000000,10551000000.0
2,7816000000,7816000000.0
2,9803000000,9803000000.0
2,10940000000,10940000000.0
1,9984000000,9984000000.0
1,10550000000,10550000000.0
1,8307000000,8307000000.0
1,8954000000,8954000000.0
2,7764000000,7764000000.0
1,7920000000,7920000000.0
1,7605000000,7605000000.0
1,8120000000,8120000000.0
2,7646000000,7646000000.0
1,8049000000,8049000000.0
2,7615000000,7615000000.0
2,8546000000,8546000000.0
2,9916000000,9916000000.0
1,7688000000,7688000000.0
1,8543000000,8543000000.0
1,9650000000,9650000000.0
1,7976000000,7976000000.0
1,9260000000,9260000000.0
1,10608000000,10608000000.0
1,8166000000,8166000000.0
1,9067000000,9067000000.0
1,10817000000,10817000000.0
1,7392000000,7392000000.0
1,10351000000,10351000000.0
1,9013000000,9013000000.0
1,10120000000,10120000000.0
1,10848000000,10848000000.0
1,8658000000,8658000000.0
1,7821000000,7821000000.0
1,8112000000,8112000000.0
1,8872000000,8872000000.0
1,8624000000,8624000000.0
1,9823000000,9823000000.0
1,8419000000,8419000000.0
1,8749000000,8749000000.0
1,8380000000,8380000000.0
1,8351000000,8351000000.0
1,9693000000,9693000000.0
2,9745000000,9745000000.0
2,8498000000,8498000000.0
2,9427000000,9427000000.0
1,9532000000,9532000000.0
1,8209000000,8209000000.0
1,10880000000,10880000000.0
1,8206000000,8206000000.0
1,9089000000,9089000000.0
1,10372000000,10372000000.0
2,10566000000,10566000000.0
1,8307000000,8307000000.0
1,11149000000,11149000000.0
1,8648000000,8648000000.0
1,10398000000,10398000000.0
1,8576000000,8576000000.0
1,9145000000,9145000000.0
2,10115000000,10115000000.0
2,10963000000,10963000000.0
2,9498000000,9498000000.0
2,10419000000,10419000000.0
1,8205000000,8205000000.0
1,9375000000,9375000000.0
1,10321000000,10321000000.0
1,8503000000,8503000000.0
1,11164000000,11164000000.0
1,9334000000,9334000000.0
1,9542000000,9542000000.0
1,9158000000,9158000000.0
1,9196000000,9196000000.0
1,11049000000,11049000000.0
2,9221000000,9221000000.0
2,9832000000,9832000000.0
2,8294000000,8294000000.0
2,9161000000,9161000000.0
1,7741000000,7741000000.0
1,8983000000,8983000000.0
1,8317000000,8317000000.0
1,9959000000,9959000000.0
1,7976000000,7976000000.0
1,8441000000,8441005000.0
1,9411000000,9411005000.0
1,11135000000,11135005000.0
1,8862000000,8862005000.0
1,9920000000,9920005000.0
1,9000000000,9000000000.0
1,8258000000,8258000000.0
1,8122000000,8122000000.0
1,8790000000,8790000000.0
1,10349000000,10349000000.0
1,7842000000,7842000000.0
1,8516000000,8516000000.0
1,9647000000,9647000000.0
1,7784000000,7784000000.0
1,8348000000,8348000000.0
1,7487000000,7487000000.0
1,8405000000,8405000000.0
1,10178000000,10178000000.0
1,8655000000,8655000000.0
1,10422000000,10422200000.0
1,8917000000,8917200000.0
2,7938000000,7938200000.0
2,9336000000,9336200000.0
2,10812000000,10812200000.0
2,7681000000,7681000000.0
1,9993000000,9993000000.0
2,7021000000,7021000000.0
1,8174000000,8174000000.0
1,9618000000,9618000000.0
1,7533000000,7533000000.0
1,8904000000,8904000000.0
1,10238000000,10238000000.0
1,9379000000,9379000000.0
1,10001000000,10001000000.0
1,8012000000,8012000000.0
1,10138000000,10138000000.0
1,10743000000,10743000000.0
2,11765000000,11765000000.0
2,14749000000,14749000000.0
1,11135000000,11135000000.0
2,12531000000,12531000000.0
2,14074000000,14074000000.0
1,11494000000,11494000000.0
1,13911000000,13911000000.0
1,14611000000,14611000000.0
1,10686000000,10686000000.0
2,13377000000,13377000000.0
2,12269000000,12269000000.0
2,13478000000,13478000000.0
2,14431000000,14431000000.0
1,12646000000,12646000000.0
1,14261000000,14261000000.0
2,11323000000,11323000000.0
1,12888000000,12888000000.0
2,12678000000,12678000000.0
2,11264000000,11264000000.0
2,13297000000,13297000000.0
1,12231000000,12231000000.0
1,12262000000,12262000000.0
1,14332000000,14332000000.0
2,11873000000,11873000000.0
1,11823000000,11823000000.0
1,13560000000,13560000000.0
2,11366000000,11366000000.0
2,12153000000,12153000000.0
1,11593000000,11593000000.0
1,14329000000,14329000000.0
1,12160000000,12160000000.0
1,11445000000,11445000000.0
1,12321000000,12321000000.0
1,14014000000,14014000000.0
1,11888000000,11888000000.0
2,12011000000,12011000000.0
1,13425000000,13425000000.0
1,11959000000,11959000000.0
1,13800000000,13800000000.0
1,14199000000,14199005000.0
1,12576000000,12576005000.0
1,13612000000,13612005000.0
1,11406000000,11406005000.0
1,13724000000,13724000000.0
1,14084000000,14084000000.0
2,11034000000,11034000000.0
2,11892000000,11892000000.0
2,12919000000,12919000000.0
2,14317000000,14317000000.0
1,11665000000,11665000000.0
1,12988000000,12988000000.0
1,12566000000,12566000000.0
1,13774000000,13774000000.0
1,13833000000,13833000000.0
1,11543000000,11543000000.0
1,12588000000,12588000000.0
1,11881000000,11881000000.0
1,12651000000,12651000000.0
2,11418000000,11418000000.0
2,13488000000,13488000000.0
1,12159000000,12159000000.0
1,13444000000,13444000000.0
1,11622000000,11622000000.0
1,12972000000,12972000000.0
1,11515000000,11515000000.0
1,12819000000,12819000000.0
1,13806000000,13806000000.0
2,13099000000,13099000000.0
1,14519000000,14519000000.0
1,12490000000,12490000000.0
1,14434000000,14434000000.0
1,11215000000,11215000000.0
1,12293000000,12293000000.0
1,11876000000,11876000000.0
1,14101000000,14101000000.0
2,12885000000,12885000000.0
1,11561000000,11561000000.0
1,13156000000,13156000000.0
1,11999000000,11999000000.0
1,13825000000,13825000000.0
1,12069000000,12069000000.0
1,14325000000,14325000000.0
2,12444000000,12444000000.0
2,13239000000,13239000000.0
1,12074000000,12074000000.0
1,13422000000,13422000000.0
1,13344000000,13344000000.0
1,14343000000,14343000000.0
1,11617000000,11617000000.0
1,12225000000,12225000000.0
1,12971000000,12971000000.0
1,14005000000,14005000000.0
1,11534000000,11534000000.0
1,12067000000,12067000000.0
2,12311000000,12311000000.0
2,13111000000,13111000000.0
2,13956000000,13956000000.0
1,12308000000,12308000000.0
1,14042000000,14042000000.0
1,11378000000,11378000000.0
1,11920000000,11920000000.0
1,12907000000,12907000000.0
1,13404000000,13404000000.0
1,14571000000,14571000000.0
1,13565000000,13565000000.0
1,14775000000,14775000000.0
1,14619000000,14619000000.0
1,11651000000,11651000000.0
1,13528000000,13528000000.0
1,14381000000,14381000000.0
1,12769000000,12769000000.0
1,12506000000,12506000000.0
1,13938000000,13938000000.0
1,12990000000,12990000000.0
1,13716000000,13716000000.0
2,11641000000,11641000000.0
1,12065000000,12065000000.0
1,12713000000,12713000000.0
1,11411000000,11411000000.0
1,12734000000,12734000000.0
1,11418000000,11418000000.0
1,12925000000,12925000000.0
1,14168000000,14168000000.0
1,12006000000,12006000000.0
2,12077000000,12077000000.0
2,12569000000,12569000000.0
1,13409000000,13409000000.0
1,14221000000,14221000000.0
1,12293000000,12293000000.0
1,14622000000,14622000000.0
1,13446000000,13446000000.0
1,11500000000,11500000000.0
1,12115000000,12115000000.0
1,12883000000,12883000000.0
1,11391000000,11391000000.0
2,12278000000,12278000000.0
2,14086000000,14086000000.0
2,11622000000,11622000000.0
2,14065000000,14065000000.0
2,13111000000,13111000000.0
2,11918000000,11918000000.0
2,13948000000,13948000000.0
2,14618000000,14618000000.0
1,11567000000,11567000000.0
1,12886000000,12886000000.0
1,14206000000,14206000000.0
1,12273000000,12273000000.0
1,13565000000,13565000000.0
1,14381000000,14381000000.0
2,11929000000,11929000000.0
2,13658000000,13658000000.0
2,14570000000,14570000000.0
1,11625000000,11625000000.0
1,12155000000,12155000000.0
1,14173000000,14173000000.0
1,11332000000,11332000000.0
1,12162000000,12162000000.0
1,13422000000,13422000000.0
1,11463000000,11463000000.0
1,13474000000,13474000000.0
2,11162000000,11162000000.0
1,12507000000,12507000000.0
1,14322000000,14322000000.0
1,13309000000,13309000000.0
1,14185000000,14185000000.0
1,13000000000,13000000000.0
1,14559000000,14559000000.0
1,13842000000,13842000000.0
1,14161000000,14161000000.0
1,14648000000,14648000000.0
1,12934000000,12934000000.0
1,14196000000,14196000000.0
1,12033000000,12033000000.0
1,13324000000,13324000000.0
1,13669000000,13669000000.0
1,12033000000,12033000000.0
1,13576000000,13576000000.0
1,12912000000,12912000000.0
1,13919000000,13919000000.0
2,14078000000,14078000000.0
2,11616000000,11616000000.0
2,12698000000,12698000000.0
2,14387000000,14387000000.0
1,14322000000,14322000000.0
1,13216000000,13216000000.0
2,11143000000,11143000000.0
2,12470000000,12470000000.0
2,11015000000,11015000000.0
2,11972000000,11972000000.0
2,13468000000,13468000000.0
2,12141000000,12141000000.0
2,12842000000,12842000000.0
1,13245000000,13245000000.0
1,12420000000,12420000000.0
1,14537000000,14537000000.0
1,11137000000,11137000000.0
1,12136000000,12136000000.0
1,13266000000,13266000000.0
2,11769000000,11769000000.0
1,13385000000,13385000000.0
1,14485000000,14485000000.0
2,13711000000,13711000000.0
1,13127000000,13127000000.0
1,11754000000,11754000000.0
1,12162000000,12162000000.0
1,13263000000,13263000000.0
1,14551000000,14551000000.0
1,12723000000,12723000000.0
2,11639000000,11639000000.0
1,14772000000,14772000000.0
2,12942000000,12942000000.0
2,14490000000,14490000000.0
1,12519000000,12519000000.0
1,14243000000,14243000000.0
1,14202000000,14202000000.0
1,13067000000,13067000000.0
1,13801000000,13801000000.0
1,14810000000,14810000000.0
2,11998000000,11998000000.0
2,13749000000,13749000000.0
1,11620000000,11620000000.0
1,12976000000,12976000000.0
1,14244000000,14244000000.0
2,12466000000,12466000000.0
2,14252000000,14252000000.0
1,12055000000,12055000000.0
1,12751000000,12751000000.0
1,13075000000,13075000000.0
1,11269000000,11269000000.0
1,12370000000,12370000000.0
1,14699000000,14699000000.0
1,12214000000,12214000000.0
1,12090000000,12090000000.0
1,13030000000,13030000000.0
1,11071000000,11071000000.0
1,12859000000,12859000000.0
1,11009000000,11009000000.0
1,13195000000,13195000000.0
1,14554000000,14554000000.0
1,11698000000,11698000000.0
1,12452000000,12452000000.0
1,13416000000,13416000000.0
1,11616000000,11616000000.0
1,12809000000,12809000000.0
1,14026000000,14026000000.0
1,14610000000,14610000000.0
1,12911000000,12911000000.0
1,13896000000,13896000000.0
1,11985000000,11985000000.0
1,12862000000,12862000000.0
1,12428000000,12428000000.0
1,12926000000,12926000000.0
1,11797000000,11797000000.0
2,12843000000,12843000000.0
2,14116000000,14116000000.0
1,13805000000,13805000000.0
1,11973000000,11973000000.0
1,14675000000,14675000000.0
2,11458000000,11458000000.0
2,11882000000,11882000000.0
1,14263000000,14263000000.0
1,11394000000,11394000000.0
1,13689000000,13689000000.0
1,11606000000,11606000000.0
2,13106000000,13106000000.0
1,12799000000,12799000000.0
2,13648000000,13648000000.0
1,11708000000,11708000000.0
1,13080000000,13080000000.0
1,11402000000,11402000000.0
1,11906000000,11906000000.0
2,12360000000,12360000000.0
1,10882000000,10882000000.0
1,13441000000,13441000000.0
1,12941000000,12941000000.0
1,14684000000,14684000000.0
1,12847000000,12847000000.0
1,11422000000,11422000000.0
1,14212000000,14212000000.0
1,12000000000,12000000000.0
1,14808000000,14808000000.0
1,11605000000,11605000000.0
1,13382000000,13382000000.0
2,11488000000,11488000000.0
2,12155000000,12155000000.0
2,13885000000,13885000000.0
1,13272000000,13272000000.0
1,13627000000,13627000000.0
1,14694000000,14694000000.0
1,12701000000,12701000000.0
1,14519000000,14519000000.0
2,12067000000,12067000000.0
2,11842000000,11842000000.0
1,11295000000,11295000000.0
2,13329000000,13329000000.0
1,13893000000,13893000000.0
1,14663000000,14663000000.0
1,12823000000,12823000000.0
1,12103000000,12103000000.0
1,11481000000,11481000000.0
1,12422000000,12422000000.0
1,14223000000,14223000000.0
1,14590000000,14590000000.0
1,11272000000,11272000000.0
2,12489000000,12489000000.0
2,13524000000,13524000000.0
1,13043000000,13043000000.0
1,11566000000,11566000000.0
1,13811000000,13811000000.0
1,11287000000,11287000000.0
1,12463000000,12463000000.0
1,14252000000,14252000000.0
2,11767000000,11767000000.0
2,13110000000,13110000000.0
2,14383000000,14383000000.0
1,14184000000,14184000000.0
2,13301000000,13301000000.0
1,11336000000,11336200000.0
1,11876000000,11876200000.0
1,12808000000,12808200000.0
1,11701000000,11701200000.0
1,12558000000,12558200000.0
1,13045000000,13045000000.0
1,11715000000,11715000000.0
1,13567000000,13567000000.0
1,14073000000,14073000000.0
2,13612000000,13612000000.0
2,13980000000,13980000000.0
1,12936000000,12936000000.0
2,11688000000,11688000000.0
2,12458000000,12458000000.0
1,11394000000,11394000000.0
2,11308000000,11308000000.0
2,12096000000,12096000000.0
2,13602000000,13602000000.0
1,11552000000,11552000000.0
1,13420000000,13420000000.0
1,14483000000,14483000000.0
1,12343000000,12343000000.0
1,11637000000,11637000000.0
1,11976000000,11976000000.0
1,12783000000,12783000000.0
1,13827000000,13827000000.0
1,11393000000,11393000000.0
1,13016000000,13016000000.0
1,13243000000,13243000000.0
1,12443000000,12443000000.0
1,12962000000,12962000000.0
1,14473000000,14473000000.0
1,12127000000,12127000000.0
1,12712000000,12712000000.0
1,11533000000,11533000000.0
1,12782000000,12782000000.0
1,14195000000,14195000000.0
1,11657000000,11657000000.0
1,13498000000,13498000000.0
1,12314000000,12314000000.0
1,14265000000,14265000000.0
1,12561000000,12561000000.0
1,13994000000,13994000000.0
1,11702000000,11702000000.0
1,11882000000,11882000000.0
1,13119000000,13119000000.0
1,12249000000,12249000000.0
2,12355000000,12355000000.0
2,13448000000,13448000000.0
2,14647000000,14647000000.0
2,12328000000,12328000000.0
2,11482000000,11482000000.0
2,12866000000,12866000000.0
2,13715000000,13715000000.0
2,12629000000,12629000000.0
1,12437000000,12437000000.0
2,11852000000,11852000000.0
1,12056000000,12056000000.0
1,14202000000,14202000000.0
1,14012000000,14012000000.0
